Country name,Ladder score,Logged GDP per capita,Social support,Healthy life expectancy,Freedom to make life choices,Generosity,Perceptions of corruption,year
Congo,5.075200080871582,0.950382649898529,0.40516048669815063,0.35522225499153137,0.4308602213859558,0.1300433874130249,0.14564387500286102,2022
Morocco,5.059899806976318,1.2079977989196777,0.2677810788154602,0.5653759241104126,0.4923076629638672,0.020166514441370964,0.10170724242925644,2022
Mozambique,5.048299789428711,0.5782877802848816,0.6596840023994446,0.1910804808139801,0.5929921865463257,0.1851261854171753,0.19968704879283905,2022
Cameroon,5.047599792480469,0.9680230617523193,0.6716996431350708,0.3166263699531555,0.3971286118030548,0.15178239345550537,0.0735725611448288,2022
Senegal,5.04610013961792,0.9327192902565002,0.5297720432281494,0.4471515417098999,0.49369680881500244,0.14340321719646454,0.08066754043102264,2022
Niger*,5.003499984741211,0.5698729753494263,0.5600710511207581,0.32595330476760864,0.5713254809379578,0.16462849080562592,0.14481307566165924,2022
Georgia,4.973199844360352,1.4672424793243408,0.6117153763771057,0.5948413014411926,0.5079331398010254,0.0,0.20825719833374023,2022
Gabon,4.9583001136779785,1.4592005014419556,0.7377017736434937,0.39570119976997375,0.3431932330131531,0.03227327764034271,0.09861506521701813,2022
Iraq,4.940899848937988,1.2887792587280273,0.6823609471321106,0.5542571544647217,0.3284466564655304,0.14672881364822388,0.045941274613142014,2022
Venezuela,4.92549991607666,0.0,0.9678928256034851,0.5777590274810791,0.2826734185218811,0.2252623438835144,0.08163151890039444,2022
Guinea,4.890500068664551,0.8481511473655701,0.5663941502571106,0.2749532163143158,0.3338097333908081,0.21377159655094147,0.11560046672821045,2022
Iran,4.887899875640869,1.4097338914871216,0.7406527400016785,0.6417500972747803,0.28134480118751526,0.24098455905914307,0.14641529321670532,2022
Ghana,4.872000217437744,1.1115119457244873,0.5949505567550659,0.4088703691959381,0.4995107352733612,0.2295379787683487,0.05557966232299805,2022
Turkey,4.744200229644775,1.7068283557891846,0.8652169704437256,0.7018067836761475,0.20906096696853638,0.08722689747810364,0.1149609237909317,2022
Burkina Faso,4.670499801635742,0.7791023850440979,0.5649209022521973,0.31968650221824646,0.38211920857429504,0.1864529252052307,0.1255418360233307,2022
Cambodia,4.6402997970581055,1.0191460847854614,0.7320998311042786,0.5048215985298157,0.7400385737419128,0.16594895720481873,0.0679185539484024,2022
Benin,4.623199939727783,0.9317342042922974,0.06373385339975357,0.33459755778312683,0.47882482409477234,0.12672266364097595,0.22965238988399506,2022
Comoros*,4.60860013961792,0.8993876576423645,0.4761405885219574,0.42402780055999756,0.1853092461824417,0.1945028454065323,0.12532611191272736,2022
Uganda,4.60260009765625,0.7771909832954407,0.8752675652503967,0.417612761259079,0.40229445695877075,0.22197021543979645,0.06628309190273285,2022
Nigeria,4.552000045776367,1.0794718265533447,0.7321566939353943,0.29988333582878113,0.4443625807762146,0.1745624989271164,0.03753052279353142,2022
Kenya,4.543000221252441,1.031548261642456,0.60507732629776,0.40100958943367004,0.43996813893318176,0.3217529356479645,0.08215291798114777,2022
Tunisia,4.515999794006348,1.349854588508606,0.5963210463523865,0.6562386155128479,0.3158966600894928,0.0288959052413702,0.029135800898075104,2022
Pakistan,4.5157999992370605,1.048730492591858,0.4125775396823883,0.3740493059158325,0.44776955246925354,0.18104663491249084,0.11168885976076126,2022
Palestinian Territories*,4.482500076293945,1.147925615310669,0.9572246074676514,0.5206599235534668,0.3363785147666931,0.07315609604120255,0.0794472023844719,2022
Mali,4.479000091552734,0.7915929555892944,0.4831300675868988,0.31104907393455505,0.34978315234184265,0.12841901183128357,0.04227355867624283,2022
Namibia,4.459400177001953,1.2923872470855713,0.8771694302558899,0.3540918529033661,0.3839171528816223,0.06671281903982162,0.0708409994840622,2022
"Eswatini, Kingdom of*",4.396100044250488,1.2736265659332275,0.7862652540206909,0.1968819499015808,0.25924956798553467,0.037637859582901,0.15409424901008606,2022
Myanmar,4.394199848175049,1.038498044013977,0.8290084600448608,0.4908556342124939,0.5129566788673401,0.45215505361557007,0.19379174709320068,2022
Sri Lanka,4.362199783325195,1.415481686592102,0.9336079359054565,0.6604943871498108,0.5289205312728882,0.14972425997257233,0.07856734097003937,2022
Madagascar*,4.339099884033203,0.6703334450721741,0.6445609331130981,0.37787505984306335,0.20205067098140717,0.14296703040599823,0.15351778268814087,2022
Egypt,4.287700176239014,1.388134479522705,0.7323397397994995,0.5475977659225464,0.46898600459098816,0.0406542643904686,0.2543814182281494,2022
Chad*,4.250800132751465,0.661557674407959,0.5062879323959351,0.22499430179595947,0.18028663098812103,0.1815919578075409,0.07694610208272934,2022
Ethiopia,4.241499900817871,0.7880569100379944,0.8089874386787415,0.45651620626449585,0.47245100140571594,0.20460015535354614,0.13582712411880493,2022
Yemen*,4.196899890899658,0.6914390921592712,1.0425920486450195,0.383644163608551,0.32958880066871643,0.09038746356964111,0.09788461774587631,2022
Mauritania*,4.152599811553955,1.100187063217163,0.864883303642273,0.44998860359191895,0.30393680930137634,0.08836424350738525,0.13846828043460846,2022
Jordan,4.152100086212158,1.323523998260498,0.7241126298904419,0.6749829053878784,0.4758279621601105,0.05787775665521622,0.2003200352191925,2022
Togo,4.112299919128418,0.7711066007614136,0.3215048611164093,0.3597058057785034,0.2917749881744385,0.17440930008888245,0.13241630792617798,2022
India,3.777100086212158,1.16701340675354,0.3755294382572174,0.47140491008758545,0.6471344828605652,0.19789443910121918,0.12331824749708176,2022
Zambia,3.7597999572753906,0.9301825165748596,0.5772325992584229,0.3064526319503784,0.5252918004989624,0.20278066396713257,0.08290599286556244,2022
Malawi,3.7504000663757324,0.6478205323219299,0.2792975604534149,0.38820958137512207,0.47693949937820435,0.1401967853307724,0.15704213082790375,2022
Tanzania,3.702399969100952,0.8484562635421753,0.5970168709754944,0.4254571795463562,0.5777864456176758,0.248356893658638,0.2704537510871887,2022
Sierra Leone,3.5739998817443848,0.6857039332389832,0.41605404019355774,0.27284371852874756,0.38702869415283203,0.20228055119514465,0.05450144037604332,2022
Lesotho*,3.5118000507354736,0.8386673331260681,0.8479581475257874,0.0,0.418751060962677,0.07606732845306396,0.018400054425001144,2022
Botswana*,3.471100091934204,1.5025898218154907,0.8154734373092651,0.2798006534576416,0.571353018283844,0.012459135614335537,0.10199251770973206,2022
Rwanda*,3.268199920654297,0.785251796245575,0.13269758224487305,0.4615268409252167,0.6214788556098938,0.18666201829910278,0.5442358255386353,2022
Zimbabwe,2.9951000213623047,0.9466041326522827,0.6904597878456116,0.2700861990451813,0.32920336723327637,0.10626501590013504,0.10494278371334076,2022
Lebanon,2.9553000926971436,1.3920683860778809,0.49799853563308716,0.6309643387794495,0.10279864817857742,0.08219129592180252,0.03376094624400139,2022
Afghanistan,2.4038000106811523,0.757993757724762,0.0,0.2886260449886322,0.0,0.08887280523777008,0.004881666973233223,2022
xx,,,,,,,,2022
Finland,7.804200172424316,10.792010307312012,0.9687696099281311,71.14999389648438,0.9614078998565674,-0.01882416568696499,0.1817445605993271,2023
Denmark,7.586400032043457,10.962163925170898,0.9541122317314148,71.2501449584961,0.9335328340530396,0.13424216210842133,0.19581389427185059,2023
Iceland,7.529600143432617,10.895530700683594,0.9825330972671509,72.05001831054688,0.9363492131233215,0.21098653972148895,0.6678478121757507,2023
Israel,7.472899913787842,10.638705253601074,0.943343997001648,72.69720458984375,0.8088658452033997,-0.023080050945281982,0.7080935835838318,2023
Netherlands,7.4029998779296875,10.942278861999512,0.9304993152618408,71.55001831054688,0.8868750929832458,0.21268615126609802,0.3789292871952057,2023
Sweden,7.395199775695801,10.88282299041748,0.9392486810684204,72.15015411376953,0.9479710459709167,0.16478857398033142,0.20244838297367096,2023
Norway,7.315499782562256,11.087730407714844,0.9434765577316284,71.5000228881836,0.9466164112091064,0.14063605666160583,0.28274470567703247,2023
Switzerland,7.240099906921387,11.164027214050293,0.9204392433166504,72.89995574951172,0.8910744190216064,0.026686418801546097,0.26634758710861206,2023
Luxembourg,7.22790002822876,11.65994930267334,0.878500759601593,71.67500305175781,0.9149384498596191,0.023949623107910156,0.34497830271720886,2023
New Zealand,7.122900009155273,10.661865234375,0.9523983597755432,70.35005187988281,0.8865742683410645,0.17482823133468628,0.27120545506477356,2023
Austria,7.097300052642822,10.898905754089355,0.8884358406066895,71.1500473022461,0.8547372817993164,0.10160446912050247,0.4967743754386902,2023
Australia,7.094600200653076,10.821048736572266,0.9338704347610474,71.04994201660156,0.890199601650238,0.19756107032299042,0.4959157407283783,2023
Canada,6.960700035095215,10.772655487060547,0.9287933111190796,71.40003967285156,0.8744681477546692,0.15254651010036469,0.42021140456199646,2023
Ireland,6.910799980163574,11.527361869812012,0.905368447303772,71.29995727539062,0.8743810653686523,0.09165952354669571,0.3579522371292114,2023
United States,6.893700122833252,11.048249244689941,0.9191621541976929,65.85025024414062,0.8004881143569946,0.1365049034357071,0.6885946989059448,2023
Germany,6.8917999267578125,10.878609657287598,0.8959547877311707,71.29983520507812,0.845851480960846,0.03003772906959057,0.4195641279220581,2023
Belgium,6.859099864959717,10.843586921691895,0.9148709774017334,70.89908599853516,0.8252285122871399,0.0014193850802257657,0.5485734343528748,2023
Czechia,6.845200061798096,10.6110200881958,0.9525779485702515,69.04974365234375,0.9025148749351501,0.039763081818819046,0.8589491844177246,2023
United Kingdom,6.795599937438965,10.704244613647461,0.8822047114372253,70.30000305175781,0.8521915674209595,0.2533075213432312,0.4540797472000122,2023
Lithuania,6.763000011444092,10.567838668823242,0.9393466114997864,67.3969955444336,0.7478520274162292,-0.1452128291130066,0.8050867319107056,2023
France,6.661300182342529,10.700735092163086,0.9088037610054016,72.30005645751953,0.818730354309082,-0.10028985142707825,0.5526185035705566,2023
Slovenia,6.649899959564209,10.58829116821289,0.9505247473716736,71.05184936523438,0.9132804870605469,0.014400637708604336,0.7712460160255432,2023
Costa Rica,6.608500003814697,9.951566696166992,0.8716379404067993,70.0,0.8950209617614746,-0.06980490684509277,0.767810046672821,2023
Romania,6.589099884033203,10.339055061340332,0.8479619026184082,67.05085754394531,0.8558145761489868,-0.17174836993217468,0.9290894269943237,2023
Singapore,6.586699962615967,11.571497917175293,0.8775396943092346,73.80000305175781,0.8776695728302002,0.06273898482322693,0.1461123824119568,2023
United Arab Emirates,6.571199893951416,11.145174026489258,0.825512707233429,66.24315643310547,0.9417835474014282,0.0956914871931076,0.5837928652763367,2023
Taiwan Province of China,6.535399913787842,10.797459602355957,0.88442462682724,69.5999984741211,0.8039209842681885,-0.1289578080177307,0.6809817552566528,2023
Uruguay,6.493899822235107,10.03650951385498,0.9132089614868164,67.5,0.8952000141143799,-0.0646173283457756,0.574579119682312,2023
Slovakia,6.468599796295166,10.353433609008789,0.9525606036186218,68.83783721923828,0.7532278895378113,-0.016442598775029182,0.897835910320282,2023
Saudi Arabia,6.462600231170654,10.71545124053955,0.8838691711425781,64.39929962158203,0.8938149809837341,-0.08065205812454224,0.6913089752197266,2023
Estonia,6.4552001953125,10.541337966918945,0.945625901222229,69.6501693725586,0.9287907481193542,0.03176429495215416,0.40946701169013977,2023
Spain,6.436200141906738,10.540300369262695,0.9317399263381958,72.3499755859375,0.782114565372467,-0.06592799723148346,0.7105185389518738,2023
Italy,6.4045000076293945,10.634051322937012,0.881569504737854,72.05000305175781,0.7105135917663574,-0.07354280352592468,0.8417539000511169,2023
Kosovo,6.367599964141846,9.359097480773926,0.8437927961349487,65.19499206542969,0.861473560333252,0.2587166726589203,0.8661229014396667,2023
Chile,6.333799839019775,10.113971710205078,0.8891310691833496,70.2998275756836,0.7922620177268982,-0.01102911215275526,0.8227498531341553,2023
Mexico,6.329500198364258,9.849601745605469,0.8040080666542053,65.80000305175781,0.8562236428260803,-0.09356047213077545,0.7683507204055786,2023
Malta,6.299900054931641,10.660865783691406,0.9226775169372559,71.60003662109375,0.8856375217437744,0.11931498348712921,0.7288661599159241,2023
Panama,6.264500141143799,10.305059432983398,0.8963010907173157,68.95027160644531,0.8550963401794434,-0.1333904266357422,0.8782973885536194,2023
Poland,6.259699821472168,10.45294189453125,0.9250565767288208,69.04891967773438,0.7654918432235718,-0.030951187014579773,0.7355665564537048,2023
Nicaragua,6.258800029754639,8.617688179016113,0.8528122305870056,65.64956665039062,0.8774302005767822,0.020930536091327667,0.6250089406967163,2023
Latvia,6.212699890136719,10.370321273803711,0.9371284246444702,66.4003677368164,0.8176073431968689,-0.05558248236775398,0.8302519917488098,2023
Bahrain,6.1732001304626465,10.775781631469727,0.8438454270362854,65.82499694824219,0.9439725875854492,0.11702514439821243,0.736698567867279,2023
Guatemala,6.150300025939941,9.11570930480957,0.8117339015007019,62.900001525878906,0.8559675216674805,-0.05726039409637451,0.8365757465362549,2023
Kazakhstan,6.143899917602539,10.16606616973877,0.9314469695091248,65.8017349243164,0.8532366156578064,-0.00048266377416439354,0.7214602828025818,2023
Serbia,6.143599987030029,9.85398006439209,0.8730476498603821,67.08761596679688,0.8450360298156738,0.20399533212184906,0.816429853439331,2023
Cyprus,6.130000114440918,10.6112060546875,0.8260807394981384,72.80194091796875,0.7238736748695374,-0.06002657115459442,0.8597859740257263,2023
Japan,6.129000186920166,10.615657806396484,0.8941164612770081,74.3494644165039,0.7994951009750366,-0.2369365394115448,0.6399160623550415,2023
Croatia,6.125,10.340739250183105,0.9171806573867798,68.94998168945312,0.7571233510971069,-0.09264640510082245,0.9252828359603882,2023
Brazil,6.124599933624268,9.58218765258789,0.836276650428772,65.74871063232422,0.8013285398483276,-0.009369962848722935,0.7376851439476013,2023
El Salvador,6.121600151062012,9.089116096496582,0.7547428011894226,65.59691619873047,0.9175320863723755,-0.10790495574474335,0.6196134686470032,2023
Hungary,6.041200160980225,10.418682098388672,0.9426373243331909,67.50045013427734,0.7578166723251343,-0.0591716542840004,0.8388599753379822,2023
Argentina,6.02370023727417,9.95878791809082,0.8908900618553162,67.20008087158203,0.8226782083511353,-0.08947993069887161,0.8140133619308472,2023
Honduras,6.022500038146973,8.635234832763672,0.7655693888664246,64.0630111694336,0.8426064848899841,0.09735216200351715,0.8429010510444641,2023
Uzbekistan,6.0142998695373535,8.948406219482422,0.874754011631012,65.3005142211914,0.9379149079322815,0.22953176498413086,0.6381723880767822,2023
Malaysia,6.01230001449585,10.169085502624512,0.7986076474189758,65.66233825683594,0.876727819442749,0.1595873385667801,0.7584688663482666,2023
Portugal,5.9679999351501465,10.4286527633667,0.877972424030304,71.25039672851562,0.9024332165718079,-0.1960751861333847,0.8780763149261475,2023
South Korea,5.951099872589111,10.69267463684082,0.8116115927696228,73.65018463134766,0.7168270945549011,-0.046214234083890915,0.7011785507202148,2023
Greece,5.9309000968933105,10.288155555725098,0.8349514007568359,71.14976501464844,0.5679218173027039,-0.23956792056560516,0.7932218313217163,2023
Mauritius,5.902299880981445,9.95720100402832,0.888333261013031,63.85012435913086,0.8129426836967468,-0.028224512934684753,0.7749056816101074,2023
Thailand,5.8429999351501465,9.751472473144531,0.8735074400901794,68.44964599609375,0.8503376245498657,0.288653165102005,0.9103906750679016,2023
Mongolia,5.840199947357178,9.372422218322754,0.9328268766403198,60.49993133544922,0.7011629343032837,0.1904609650373459,0.8487215042114258,2023
Kyrgyzstan,5.825300216674805,8.485833168029785,0.911150336265564,66.85247039794922,0.9342929720878601,0.18135109543800354,0.9037905335426331,2023
Moldova,5.819200038909912,9.498775482177734,0.8566350340843201,65.29906463623047,0.8397157788276672,-0.08008436858654022,0.900856614112854,2023
China,5.81790018081665,9.738065719604492,0.8356984853744507,68.68879699707031,0.8818911910057068,-0.04078250378370285,0.7272279858589172,2023
Vietnam,5.763299942016602,9.286938667297363,0.8211429715156555,65.5024185180664,0.9386405944824219,-0.003642743919044733,0.7588440775871277,2023
Paraguay,5.737800121307373,9.509722709655762,0.9060643315315247,65.89987182617188,0.8908432126045227,0.020743167027831078,0.8425903916358948,2023
Montenegro,5.7221999168396,9.812590599060059,0.8896059989929199,67.0999984741211,0.8049980401992798,0.06348329037427902,0.8444382548332214,2023
Jamaica,5.702700138092041,9.16460132598877,0.8673140406608582,66.5999984741211,0.8223790526390076,-0.10625693202018738,0.8750672340393066,2023
Bolivia,5.684299945831299,8.984602928161621,0.8113415241241455,63.598941802978516,0.8683634400367737,-0.06271975487470627,0.8457956910133362,2023
Russia,5.660699844360352,10.209748268127441,0.8886616826057434,64.947265625,0.7193708419799805,-0.030358081683516502,0.8014196753501892,2023
Bosnia and Herzegovina,5.632500171661377,9.615763664245605,0.8803004622459412,67.27503204345703,0.7461434006690979,0.2064070999622345,0.9175378084182739,2023
Colombia,5.63040018081665,9.584429740905762,0.8216689825057983,69.34968566894531,0.8042616844177246,-0.10431458801031113,0.83354651927948,2023
Dominican Republic,5.568900108337402,9.810591697692871,0.8270636200904846,64.39896392822266,0.8500227928161621,-0.09879419952630997,0.6567947268486023,2023
Ecuador,5.558899879455566,9.270211219787598,0.8057536482810974,69.0002212524414,0.8022295236587524,-0.10767285525798798,0.8325657844543457,2023
Peru,5.525899887084961,9.401518821716309,0.7979649901390076,69.84983825683594,0.7943701148033142,-0.11885213851928711,0.8917118310928345,2023
Philippines,5.522900104522705,8.978732109069824,0.7799321413040161,62.03751754760742,0.9185475707054138,-0.059889622032642365,0.7320905923843384,2023
Bulgaria,5.466100215911865,10.086685180664062,0.9182446599006653,66.49977111816406,0.8005364537239075,-0.05682698264718056,0.9109797477722168,2023
Nepal,5.360300064086914,8.256011962890625,0.7478566765785217,61.84700012207031,0.8079494833946228,0.14593517780303955,0.7833759188652039,2023
Armenia,5.341700077056885,9.614712715148926,0.7902310490608215,67.78897094726562,0.7956050634384155,-0.15531496703624725,0.7054339051246643,2023
Tajikistan,5.329800128936768,8.236533164978027,0.8355719447135925,62.225528717041016,0.8320024609565735,-0.05975857377052307,0.5215774178504944,2023
Algeria,5.329100131988525,9.300213813781738,0.8552190065383911,66.54923248291016,0.5712404251098633,-0.11737403273582458,0.7169064283370972,2023
Hong Kong S.A.R. of China,5.308499813079834,10.966443061828613,0.8169247508049011,77.27977752685547,0.6873374581336975,-0.025891533121466637,0.3846096694469452,2023
Albania,5.277299880981445,9.567472457885742,0.7179091572761536,69.15007019042969,0.7943277955055237,-0.006932398770004511,0.8780936002731323,2023
Indonesia,5.276899814605713,9.38515567779541,0.803985059261322,63.04774475097656,0.8801135420799255,0.5313863158226013,0.8759906888008118,2023
South Africa,5.274600028991699,9.477535247802734,0.906631350517273,56.98897171020508,0.7300763726234436,-0.08662868291139603,0.9021425843238831,2023
Congo (Brazzaville),5.267099857330322,8.095203399658203,0.6046052575111389,56.85004425048828,0.7300418019294739,-0.004339446779340506,0.7391861081123352,2023
North Macedonia,5.253600120544434,9.703169822692871,0.8047484159469604,66.50035095214844,0.7689635753631592,0.13123969733715057,0.9017152786254883,2023
Venezuela,5.210599899291992,5.526723384857178,0.8388254046440125,64.04983520507812,0.6587069630622864,0.1283712387084961,0.8114349842071533,2023
Laos,5.1107001304626465,8.962409019470215,0.6789469718933105,60.945587158203125,0.9188553094863892,0.09098886698484421,0.7025218605995178,2023
Georgia,5.109099864959717,9.646263122558594,0.7161714434623718,64.95006561279297,0.7864701747894287,-0.2542763352394104,0.6488924622535706,2023
Guinea,5.071700096130371,7.880491733551025,0.6486329436302185,54.185394287109375,0.6587153673171997,0.12520068883895874,0.7869686484336853,2023
Ukraine,5.071400165557861,9.313715934753418,0.8775262236595154,64.5501708984375,0.7954239845275879,0.24031107127666473,0.9067386388778687,2023
Ivory Coast,5.052700042724609,8.576385498046875,0.5723483562469482,55.95271301269531,0.7326547503471375,0.0028205241542309523,0.7458509802818298,2023
Gabon,5.0346999168396,9.537482261657715,0.7455086708068848,58.25178909301758,0.6417741179466248,-0.18701210618019104,0.7863147854804993,2023
Nigeria,4.980599880218506,8.49583911895752,0.739812433719635,54.89082717895508,0.7184043526649475,0.07284920662641525,0.9111672043800354,2023
Cameroon,4.973199844360352,8.21674919128418,0.6862311959266663,55.847137451171875,0.6862788796424866,0.014762576669454575,0.8463644981384277,2023
Mozambique,4.953999996185303,7.116300582885742,0.6918163299560547,51.53021240234375,0.8514707088470459,0.046691328287124634,0.6604602932929993,2023
Iraq,4.940899848937988,9.098432540893555,0.7184528112411499,63.41473388671875,0.6457712054252625,-0.005399684421718121,0.8762640357017517,2023
State of Palestine,4.907800197601318,8.716377258300781,0.8594945073127747,,0.6944997906684875,-0.13236990571022034,0.8357949256896973,2023
Morocco,4.9028000831604,8.973066329956055,0.5531101226806641,63.90077590942383,0.7872825860977173,-0.23078373074531555,0.8108253479003906,2023
Iran,4.876299858093262,9.610322952270508,0.777547299861908,66.59994506835938,0.592562198638916,0.17293280363082886,0.7470312714576721,2023
Senegal,4.855100154876709,8.15528678894043,0.6292861104011536,59.998931884765625,0.7716072201728821,0.010772932320833206,0.8458921313285828,2023
Mauritania,4.723899841308594,8.590913772583008,0.6438930630683899,60.474998474121094,0.6222173571586609,-0.012799613177776337,0.6573241949081421,2023
Burkina Faso,4.637599945068359,7.666715621948242,0.6634751558303833,55.461307525634766,0.696463406085968,0.09536733478307724,0.7713660597801208,2023
Namibia,4.630799770355225,9.120738983154297,0.7869246602058411,56.8513298034668,0.6694822311401367,-0.12557707726955414,0.8303823471069336,2023
Turkiye,4.613500118255615,10.30681324005127,0.7957817316055298,68.6626968383789,0.4753239154815674,-0.07701713591814041,0.7948973774909973,2023
Ghana,4.605000019073486,8.595744132995605,0.6406720876693726,58.76277542114258,0.7769143581390381,0.13925385475158691,0.8805339336395264,2023
Pakistan,4.5553998947143555,8.54032039642334,0.6013326644897461,57.3125,0.7656802535057068,0.007815486751496792,0.7866216897964478,2023
Niger,4.501299858093262,7.0909833908081055,0.5900665521621704,56.54999923706055,0.7877514958381653,0.03229398652911186,0.733547568321228,2023
Tunisia,4.496699810028076,9.24356746673584,0.7297623753547668,67.00008392333984,0.5764917731285095,-0.21260371804237366,0.9067373871803284,2023
Kenya,4.486599922180176,8.458258628845215,0.6900045871734619,58.49850845336914,0.6955903768539429,0.28811517357826233,0.8524206876754761,2023
Sri Lanka,4.4415998458862305,9.491007804870605,0.8259633183479309,67.14990234375,0.7865561246871948,-0.029988300055265427,0.8084906339645386,2023
Uganda,4.432499885559082,7.715771675109863,0.7940431237220764,58.91272735595703,0.7012752890586853,0.11373607814311981,0.8572147488594055,2023
Chad,4.396599769592285,7.261128902435303,0.7220418453216553,53.125,0.6767348647117615,0.22116167843341827,0.8067120909690857,2023
Cambodia,4.393499851226807,8.384782791137695,0.7465294599533081,61.89963150024414,0.9584201574325562,0.07331392914056778,0.8572046160697937,2023
Benin,4.373700141906738,8.103285789489746,0.43707209825515747,56.09510040283203,0.7433569431304932,-0.04252257198095322,0.5756282806396484,2023
Myanmar,4.372499942779541,8.403970718383789,0.7867182493209839,61.38812255859375,0.7271373271942139,0.4913972020149231,0.6584481000900269,2023
Bangladesh,4.282100200653076,8.684880256652832,0.5444689989089966,64.54842376708984,0.8450080156326294,0.005050376523286104,0.6981850862503052,2023
Gambia,4.279399871826172,7.6478166580200195,0.5842756032943726,57.900001525878906,0.5964681506156921,0.3642035126686096,0.8826649188995361,2023
Mali,4.197800159454346,7.655168056488037,0.5934811234474182,55.40291976928711,0.7128318548202515,-0.028211304917931557,0.8460237383842468,2023
Egypt,4.170499801635742,9.366826057434082,0.726098895072937,63.50303649902344,0.732426106929779,-0.18290594220161438,0.5802462100982666,2023
Togo,4.137400150299072,7.673266410827637,0.5953555107116699,57.44898223876953,0.6574302911758423,0.024008233100175858,0.7398090958595276,2023
Jordan,4.119800090789795,9.13038158416748,0.7292184233665466,67.5999984741211,0.7701277136802673,-0.1498849242925644,0.6872015595436096,2023
Ethiopia,4.09060001373291,7.738730430603027,0.7824801206588745,60.69827651977539,0.7202762365341187,0.2733151912689209,0.7886511087417603,2023
Liberia,4.042300224304199,7.27675199508667,0.5963802337646484,56.70000076293945,0.7352649569511414,0.1543213427066803,0.8300513029098511,2023
India,4.035799980163574,8.758988380432129,0.6082374453544617,60.77688217163086,0.896719217300415,0.07174995541572571,0.7735828757286072,2023
Madagascar,4.019100189208984,7.290209770202637,0.6498976349830627,58.04999923706055,0.5218921303749084,0.07543767988681793,0.7418231964111328,2023
Zambia,3.9821999073028564,8.073851585388184,0.6935360431671143,55.03213882446289,0.7908714413642883,0.0983889028429985,0.8175567388534546,2023
Tanzania,3.6937999725341797,7.857411861419678,0.652874767780304,59.401485443115234,0.8379266262054443,0.18199002742767334,0.5538731813430786,2023
Comoros,3.5452001094818115,8.074591636657715,0.47072526812553406,59.42499923706055,0.46987229585647583,-0.014281230978667736,0.7269982695579529,2023
Malawi,3.4951999187469482,7.301522731781006,0.5307964086532593,58.475345611572266,0.7500357627868652,0.005193292163312435,0.748948872089386,2023
Botswana,3.43530011177063,9.629345893859863,0.753311276435852,54.724998474121094,0.7422487139701843,-0.21462056040763855,0.830392062664032,2023
Congo (Kinshasa),3.207200050354004,7.00667142868042,0.6516097784042358,55.375,0.6637976765632629,0.08599790185689926,0.833751916885376,2023
Zimbabwe,3.2035000324249268,7.640997886657715,0.6899175047874451,54.049888610839844,0.6540554761886597,-0.04623023048043251,0.7655823230743408,2023
Sierra Leone,3.1375999450683594,7.394014358520508,0.5552510619163513,54.89985275268555,0.6603673100471497,0.10492908954620361,0.8577796816825867,2023
Lebanon,2.392199993133545,9.477677345275879,0.5297536849975586,66.14881896972656,0.47390028834342957,-0.14091499149799347,0.8911038637161255,2023
Afghanistan,1.8589999675750732,7.324032306671143,0.3413406312465668,54.71240997314453,0.381641685962677,-0.08101112395524979,0.8472148180007935,2023
Finland,7.740699768066406,1.8440535068511963,1.5723668336868286,0.6947925686836243,0.8592941761016846,0.14167433977127075,0.5461577773094177,2024
Denmark,7.582699775695801,1.9077976942062378,1.520361304283142,0.6989444494247437,0.8227398991584778,0.20357856154441833,0.5484128594398499,2024
Iceland,7.525100231170654,1.8807179927825928,1.616525411605835,0.7183446884155273,0.8185086846351624,0.25834378600120544,0.18247270584106445,2024
Sweden,7.344099998474121,1.8781455755233765,1.500826120376587,0.7238714694976807,0.8382693529129028,0.2214551717042923,0.523795485496521,2024
Israel,7.341100215911865,1.8029335737228394,1.5127928256988525,0.7398161888122559,0.6414628624916077,0.15320545434951782,0.1928226798772812,2024
Netherlands,7.319399833679199,1.9006567001342773,1.4620469808578491,0.705882728099823,0.7250812649726868,0.24736124277114868,0.3724209666252136,2024
Norway,7.301700115203857,1.9519555568695068,1.5165399312973022,0.7037922143936157,0.8353757262229919,0.2241426408290863,0.4839325547218323,2024
Luxembourg,7.1219000816345215,2.1405189037323,1.3546255826950073,0.707603931427002,0.8012130856513977,0.1456821858882904,0.4324110150337219,2024
Switzerland,7.060200214385986,1.9702684879302979,1.4249322414398193,0.7467435002326965,0.7591595649719238,0.1733064353466034,0.4976126551628113,2024
Australia,7.0569000244140625,1.854258418083191,1.4610912799835205,0.6920179724693298,0.7562706470489502,0.22520789504051208,0.3233519196510315,2024
New Zealand,7.029200077056885,1.8103488683700562,1.5269402265548706,0.672621488571167,0.7455471754074097,0.22608228027820587,0.4802168905735016,2024
Costa Rica,6.955399990081787,1.5606451034545898,1.3730103969573975,0.6608455777168274,0.7965115308761597,0.10850757360458374,0.1229485422372818,2024
Kuwait,6.951399803161621,1.8450720310211182,1.363654375076294,0.6611782908439636,0.8265801668167114,0.19951944053173065,0.17166642844676971,2024
Austria,6.904699802398682,1.8852653503417969,1.3363960981369019,0.6961738467216492,0.7027449011802673,0.21388137340545654,0.3045547604560852,2024
Canada,6.899600028991699,1.8397207260131836,1.4586304426193237,0.7010210156440735,0.7300763726234436,0.23020142316818237,0.3682193458080292,2024
Belgium,6.894199848175049,1.8680410385131836,1.4404232501983643,0.6899329423904419,0.7287610173225403,0.17046746611595154,0.31080135703086853,2024
